customer_id,age,gender,income,region,risk_score
10998,88,Female,74267,North,88
10999,54,Female,39378,West,76
11000,21,Female,51078,East,85
11001,19,Female,63416,West,17
11002,61,Female,54340,North,66
11003,84,Male,55823,South,28
11004,85,Male,55010,West,14
11005,79,Female,76066,North,73
11006,18,Female,51953,South,68
11007,34,Male,38127,North,69
11008,33,Female,48971,West,13
11009,26,Female,75857,South,85
11010,70,Male,67131,West,14
11011,76,Female,47865,East,18
11012,26,Male,34470,South,9
11013,29,Female,38975,South,90
11014,58,Female,49712,North,44
11015,32,Female,48341,West,27
11016,83,Female,35413,East,41
11017,28,Male,69011,North,85
11018,25,Male,38641,South,56
11019,72,Female,31931,South,94
11020,23,Female,46054,South,44
11021,70,Female,59312,South,10
11022,37,Male,31633,North,32
11023,56,Female,51004,West,70
11024,89,Male,41325,West,26
11025,51,Male,43461,North,88
11026,74,Male,49810,North,41
11027,36,Female,61841,East,46
11028,88,Female,50192,West,14
11029,48,Female,102388,West,45
11030,57,Female,63798,South,26
11031,31,Male,58147,West,7
11032,54,Female,43936,East,37
11033,61,Male,39891,South,50
11034,26,Female,70208,North,66
11035,75,Male,18275,South,29
11036,37,Female,72484,South,84
11037,67,Female,73251,West,55
11038,37,Male,47630,East,9
11039,53,Male,73100,North,31
11040,44,Male,44263,South,85
11041,89,Female,48150,West,99
11042,49,Male,60175,North,93
11043,18,Female,42590,East,18
11044,34,Male,64271,South,52
11045,26,Male,40708,South,30
11046,62,Female,55509,West,77
11047,83,Female,102760,South,11
11048,49,Female,59612,West,25
11049,62,Female,71734,West,26
11050,26,Female,68245,West,84
11051,47,Male,10354,South,89
11052,55,Male,48131,West,10
11053,77,Male,77414,North,77
11054,18,Male,26305,East,32
11055,22,Female,46535,East,99
11056,80,Female,92618,South,54
11057,53,Male,27433,East,25
11058,82,Female,73022,East,88
11059,41,Female,32748,North,29
11060,21,Male,61368,North,35
11061,85,Female,64631,West,52
11062,42,Male,66160,North,85
11063,24,Female,31231,North,12
11064,30,Male,73493,South,48
11065,85,Female,35881,North,7
11066,60,Male,18701,West,71
11067,74,Female,30453,South,85
11068,53,Male,33325,East,53
11069,31,Male,65134,East,81
11070,89,Female,70359,West,68
11071,44,Female,52953,West,45
11072,54,Female,30831,North,33
11073,88,Female,39444,South,72
11074,42,Female,48277,South,57
11075,84,Male,25356,South,18
11076,21,Male,27857,West,16
11077,33,Male,49896,East,95
11078,36,Female,45800,North,48
11079,46,Male,27973,East,41
11080,68,Male,75994,South,81
11081,35,Female,36035,East,63
11082,75,Male,26217,North,29
11083,61,Male,75751,North,17
11084,33,Female,56112,North,26
11085,82,Male,44236,South,74
11086,19,Female,35989,East,79
11087,73,Male,42614,West,31
11088,45,Male,35298,South,40
11089,82,Female,39649,North,49
11090,22,Male,53461,West,8
11091,39,Male,31834,South,49
11092,30,Female,10000,North,64
11093,82,Male,83854,East,45
11094,33,Male,25730,West,40
11095,81,Male,17927,North,2
11096,49,Female,74276,West,53
11097,68,Male,40606,East,79
11098,75,Female,56859,West,55
11099,63,Male,66807,East,24
11100,69,Male,68575,North,28
11101,80,Female,60205,West,6
11102,77,Male,36566,East,40
11103,82,Male,24107,East,67
11104,72,Female,86005,North,80
11105,74,Female,52623,North,66
11106,88,Male,59314,North,10
11107,43,Male,40292,West,3
11108,29,Male,56547,South,11
11109,88,Female,41550,North,25
11110,63,Female,44248,West,66
11111,64,Female,23027,North,9
11112,55,Male,58981,West,61
11113,38,Male,10000,East,83
11114,31,Male,72562,East,59
11115,19,Male,88316,East,94
11116,89,Female,41054,South,1
11117,87,Male,67750,West,23
11118,50,Female,42253,South,1
11119,23,Female,49845,North,11
11120,54,Male,38924,East,80
11121,31,Female,41525,East,29
11122,54,Male,41523,East,7
11123,25,Male,11746,South,38
11124,30,Male,56567,North,4
11125,57,Male,12393,South,10
11126,75,Male,42067,East,54
11127,35,Female,14406,South,88
11128,74,Female,42529,North,30
11129,55,Male,55192,North,10
11130,49,Female,77258,East,54
11131,83,Female,49036,South,41
11132,42,Female,44062,East,7
11133,75,Male,27612,East,56
11134,50,Male,32506,North,97
11135,83,Female,73435,East,20
11136,47,Female,59197,East,6
11137,51,Male,31813,North,86
11138,86,Female,10000,South,16
11139,65,Male,82806,South,16
11140,57,Female,25207,South,98
11141,68,Male,49776,North,23
11142,30,Female,32492,East,3
11143,48,Female,28019,South,86
11144,56,Male,53670,North,28
11145,80,Male,67130,West,19
11146,65,Female,63150,South,58
11147,65,Female,61968,South,61
11148,78,Female,29522,South,40
11149,29,Female,53376,East,85
11150,73,Female,56643,West,97
11151,35,Male,21701,North,3
11152,44,Female,10000,South,33
11153,45,Male,51026,South,8
11154,69,Male,33472,North,39
11155,33,Female,24162,North,75
11156,75,Female,10000,North,42
11157,26,Male,35884,North,92
11158,43,Male,81503,West,28
11159,45,Female,67231,North,29
11160,53,Male,79311,East,20
11161,26,Female,35180,North,95
11162,64,Female,71448,South,52
11163,68,Female,74754,East,81
11164,74,Male,79720,South,78
11165,49,Male,44873,East,36
11166,84,Female,40416,North,97
11167,74,Male,48245,East,21
11168,71,Female,51838,South,37
11169,33,Male,23816,West,98
11170,79,Male,38522,East,18
11171,73,Female,72257,East,73
11172,40,Female,38848,North,18
11173,34,Male,51466,South,69
11174,55,Female,59522,West,76
11175,89,Female,74898,East,56
11176,47,Female,62078,South,66
11177,75,Male,68632,East,2
11178,39,Male,58654,West,21
11179,34,Female,55803,South,16
11180,32,Male,67451,West,36
11181,65,Male,10000,South,99
11182,49,Male,64129,South,84
11183,57,Male,10000,North,34
11184,74,Female,39677,North,98
11185,75,Male,67921,South,20
11186,33,Male,46725,South,76
11187,45,Female,48593,North,23
11188,18,Female,54798,East,33
11189,58,Male,87135,South,7
11190,65,Female,10000,West,51
11191,48,Male,35567,South,45
11192,53,Male,77880,North,68
11193,50,Female,44952,East,48
11194,50,Female,46089,South,79
11195,40,Female,63666,South,75
11196,77,Female,25104,South,69
11197,47,Female,67651,South,64
11198,62,Female,42688,West,14
11199,56,Female,46700,West,50
11200,62,Female,33725,West,9
11201,29,Female,60091,North,44
11202,49,Male,43673,East,96
11203,73,Male,55511,West,21
11204,41,Male,42564,West,89
11205,30,Female,49143,West,64
11206,37,Female,38811,East,56
11207,73,Female,43049,South,82
11208,70,Male,32852,East,11
11209,85,Male,30189,West,95
11210,71,Male,85013,East,57
11211,51,Female,53679,West,95
11212,45,Female,10000,East,82
11213,67,Female,47651,South,86
11214,19,Male,69699,East,81
11215,43,Male,16614,East,87
11216,68,Male,61200,West,38
11217,64,Male,48766,South,28
11218,43,Female,14456,West,7
11219,78,Male,37233,North,34
11220,40,Female,45640,North,2
11221,54,Female,24293,North,44
11222,58,Male,34666,West,66
11223,69,Male,54573,West,22
11224,66,Female,54723,North,58
11225,44,Male,58646,East,1
11226,23,Female,36526,South,98
11227,83,Male,71583,North,37
11228,41,Female,47120,South,57
11229,55,Male,41249,North,11
11230,45,Female,45198,East,61
11231,45,Female,56964,South,91
11232,83,Male,55681,West,14
11233,78,Male,40649,North,72
11234,63,Female,68651,East,81
11235,86,Male,45623,East,77
11236,60,Female,63501,East,7
11237,76,Female,77144,North,79
11238,19,Male,39759,South,41
11239,32,Male,42104,North,15
11240,54,Male,27526,East,78
11241,88,Female,31033,East,94
11242,37,Female,63286,West,62
11243,52,Female,63094,North,58
11244,51,Female,13029,South,47
11245,48,Female,29397,North,36
11246,36,Male,77525,South,78
11247,85,Female,32916,South,4
11248,41,Male,44605,West,73
11249,56,Male,50712,North,97
11250,71,Female,53071,South,58
11251,56,Female,20661,South,60
11252,34,Male,53082,West,72
11253,36,Female,10000,East,79
11254,65,Male,36781,West,29
11255,52,Female,42711,East,65
11256,49,Male,17243,East,27
11257,64,Male,63067,West,78
11258,64,Female,31571,East,72
11259,81,Female,83397,South,7
11260,63,Female,58087,South,88
11261,52,Female,44942,East,80
11262,34,Female,64547,North,65
11263,59,Female,16334,East,76
11264,46,Female,53492,North,41
11265,87,Female,24645,North,74
11266,34,Female,66181,East,42
11267,31,Male,40756,West,35
11268,41,Female,10000,North,34
11269,74,Female,22424,North,9
11270,67,Male,49820,East,49
11271,74,Female,56699,South,22
11272,78,Male,18537,West,37
11273,56,Male,12474,North,60
11274,72,Female,41159,East,12
11275,53,Male,81833,South,36
11276,54,Female,39026,West,42
11277,31,Male,54202,West,96
11278,44,Female,10000,West,81
11279,48,Male,103906,West,2
11280,61,Male,27784,South,31
11281,85,Female,51733,South,20
11282,65,Male,12685,West,38
11283,74,Male,58044,South,5
11284,39,Male,37830,South,72
11285,21,Male,54491,North,16
11286,89,Male,43867,West,60
11287,63,Male,59271,South,96
11288,76,Female,70701,North,3
11289,51,Female,21580,East,73
11290,28,Female,83098,East,33
11291,48,Female,35483,East,70
11292,28,Male,58855,West,96
11293,73,Female,32054,South,18
11294,55,Male,52331,East,4
11295,38,Female,42285,West,44
11296,27,Male,89403,North,92
11297,43,Female,34207,North,35
11298,25,Female,81891,South,98
11299,25,Male,29608,South,34
11300,77,Female,81868,East,37
11301,89,Male,69438,South,97
11302,51,Female,42424,West,16
11303,33,Female,46437,South,60
11304,30,Male,53088,East,81
11305,39,Male,50019,South,23
11306,44,Female,58038,North,11
11307,81,Female,52310,West,34
11308,19,Female,29924,South,58
11309,43,Female,39325,East,89
11310,86,Male,55535,North,48
11311,47,Female,28386,East,83
11312,25,Female,39365,East,72
11313,55,Male,60545,South,68
11314,78,Male,54800,West,6
11315,82,Male,44081,West,88
11316,84,Female,70274,East,84
11317,63,Male,69354,West,3
11318,89,Female,38165,West,58
11319,60,Female,63239,West,23
11320,76,Male,32037,North,57
11321,63,Female,55183,North,83
11322,89,Male,54976,North,1
11323,52,Male,49998,North,3
11324,56,Male,44634,South,23
11325,68,Female,51102,East,1
11326,21,Female,49672,South,5
11327,68,Female,10000,North,28
11328,22,Male,77653,South,69
11329,72,Female,62499,East,83
11330,37,Female,40755,East,44
11331,41,Male,68919,South,13
11332,53,Male,39541,East,94
11333,51,Female,10000,North,72
11334,71,Female,56732,South,81
11335,51,Male,17809,East,25
11336,34,Female,23228,North,76
11337,22,Female,28248,South,29
11338,35,Male,51881,East,1
11339,72,Male,53298,West,66
11340,70,Female,71119,East,34
11341,67,Male,25351,North,59
11342,89,Female,35335,East,97
11343,62,Male,75661,South,65
11344,30,Female,60432,North,74
11345,33,Female,56157,West,82
11346,30,Male,49248,South,22
11347,37,Male,58012,West,53
11348,83,Female,50595,North,31
11349,64,Male,51977,East,66
11350,36,Female,59171,North,87
11351,62,Male,31767,North,3
11352,54,Male,53760,West,46
11353,71,Male,11036,South,44
11354,23,Male,50093,East,88
11355,31,Male,39958,South,89
11356,21,Female,66305,South,41
11357,72,Female,22059,East,13
11358,51,Female,53883,North,10
11359,44,Male,62353,South,62
11360,24,Male,64879,North,6
11361,20,Male,36956,East,69
11362,64,Male,42902,West,50
11363,19,Female,58315,West,39
11364,42,Female,26920,West,80
11365,77,Male,41049,North,43
11366,41,Female,32586,West,85
11367,32,Male,13822,West,42
11368,31,Female,79318,East,40
11369,71,Female,50521,East,5
11370,23,Male,29031,West,97
11371,35,Female,10000,West,67
11372,37,Female,56407,North,61
11373,79,Male,18697,East,15
11374,57,Female,36611,South,10
11375,56,Female,49045,South,1
11376,69,Female,25151,North,63
11377,49,Female,83053,South,74
11378,44,Male,29479,East,16
11379,69,Male,25168,South,95
11380,80,Male,54543,West,28
11381,80,Male,42877,South,37
11382,34,Female,88606,North,91
11383,66,Male,78170,East,54
11384,40,Female,80017,South,11
11385,89,Female,60995,East,85
11386,30,Female,63426,North,37
11387,40,Male,42561,South,38
11388,74,Male,63526,West,34
11389,79,Male,36813,East,22
11390,71,Female,47386,South,74
11391,37,Female,22201,West,55
11392,69,Male,41206,North,4
11393,40,Male,61188,West,44
11394,52,Female,71860,North,5
11395,84,Male,59020,East,87
11396,51,Female,77474,South,80
11397,50,Female,21636,South,56
11398,63,Female,60491,East,19
11399,62,Female,32420,North,15
11400,36,Female,58385,North,51
11401,32,Male,33731,South,25
11402,83,Female,38605,East,76
11403,56,Female,67088,South,97
11404,35,Male,54874,North,72
11405,87,Male,33302,North,53
11406,76,Male,19842,West,67
11407,49,Female,32448,North,44
11408,38,Male,48587,South,38
11409,57,Female,25740,West,61
11410,44,Male,54925,West,69
11411,19,Female,28056,East,46
11412,56,Female,46154,West,60
11413,73,Male,56524,West,32
11414,30,Male,40293,West,23
11415,73,Male,71222,South,19
11416,83,Female,57373,East,27
11417,73,Female,31437,South,85
11418,45,Male,27374,East,34
11419,81,Female,81057,East,66
11420,88,Male,71977,West,53
11421,81,Female,42878,North,9
11422,73,Male,55787,North,31
11423,58,Female,44244,South,56
11424,58,Female,63035,West,96
11425,21,Female,53289,East,74
11426,74,Male,10000,North,36
11427,47,Male,72852,South,25
11428,63,Female,77013,North,1
11429,73,Male,40505,East,86
11430,48,Male,56214,North,5
11431,24,Female,71702,South,51
11432,71,Male,117943,South,33
11433,25,Male,60531,South,53
11434,72,Female,56994,West,81
11435,86,Female,67219,West,86
11436,61,Male,69183,West,83
11437,30,Female,60632,South,61
11438,37,Female,24219,North,35
11439,49,Female,53539,South,35
11440,77,Male,55887,West,83
11441,67,Female,20624,South,27
11442,44,Male,62721,North,11
11443,42,Male,27406,North,28
11444,69,Male,76390,East,10
11445,85,Male,33998,South,35
11446,38,Female,68881,North,18
11447,35,Female,36300,South,5
11448,56,Male,75249,West,6
11449,32,Male,77698,North,86
11450,70,Male,61292,North,30
11451,55,Male,37400,West,82
11452,65,Male,58429,South,65
11453,69,Male,35419,East,68
11454,89,Male,27215,South,62
11455,45,Male,39727,East,48
11456,33,Female,48973,East,24
11457,33,Male,37268,South,81
11458,52,Male,44731,West,43
11459,34,Male,38846,East,85
11460,69,Male,50283,South,72
11461,29,Female,45452,North,18
11462,65,Female,19660,East,33
11463,39,Female,49266,South,94
11464,66,Female,34041,East,9
11465,69,Male,31898,South,52
11466,18,Male,31758,South,11
11467,83,Female,53491,East,68
11468,81,Female,58022,North,2
11469,25,Female,52567,North,27
11470,42,Male,64566,East,18
11471,83,Male,50016,South,34
11472,87,Male,52624,North,54
11473,68,Male,32910,South,11
11474,70,Female,59877,East,66
11475,32,Male,47116,South,31
11476,67,Male,62517,North,44
11477,88,Female,48067,North,56
11478,55,Male,50059,East,89
11479,57,Male,34214,East,19
11480,83,Male,46819,East,32
11481,56,Male,90663,South,36
11482,34,Male,12961,North,71
11483,24,Female,40907,East,14
11484,56,Female,65658,North,45
11485,85,Female,35697,North,1
11486,52,Female,52203,West,52
11487,68,Female,48015,North,33
11488,64,Male,67003,North,34
11489,53,Female,45106,East,16
11490,81,Male,17071,East,95
11491,30,Male,83783,South,2
11492,35,Male,47431,East,62
11493,38,Male,53172,North,76
11494,82,Female,40924,South,19
11495,25,Male,53324,South,15
11496,65,Male,69655,East,80
11497,60,Female,47098,West,16
11498,70,Male,34418,West,28
11499,44,Female,23895,East,75
11500,36,Female,73490,West,6
11501,40,Male,41182,North,27
11502,67,Male,61046,East,81
11503,68,Male,63848,South,39
11504,60,Male,45493,West,11
11505,68,Male,48429,North,13
11506,86,Male,50233,North,77
11507,58,Female,66117,West,72
11508,89,Male,33713,South,25
11509,28,Male,45933,South,41
11510,69,Male,55858,South,37
11511,40,Female,56269,South,14
11512,66,Male,62429,East,21
11513,55,Male,23406,South,43
11514,64,Male,43467,East,44
11515,89,Male,58162,South,84
11516,24,Male,23986,South,84
11517,83,Female,85131,South,42
11518,79,Female,19025,East,27
11519,46,Female,27289,South,33
11520,55,Female,35718,East,31
11521,50,Female,33465,North,16
11522,46,Female,60028,North,7
11523,40,Male,51705,South,16
11524,20,Female,32214,West,46
11525,62,Male,91496,West,4
11526,25,Male,65005,West,3
11527,46,Male,55202,South,94
11528,19,Female,64395,South,19
11529,67,Male,57983,South,91
11530,82,Female,53908,North,29
11531,37,Female,60088,East,81
11532,69,Male,49197,South,65
11533,54,Male,63418,West,21
11534,89,Male,51590,North,97
11535,44,Male,44453,East,55
11536,64,Female,82634,South,89
11537,23,Female,51668,West,11
11538,77,Male,45063,North,99
11539,62,Female,32825,South,36
11540,61,Female,30032,West,39
11541,35,Male,50868,South,50
11542,82,Female,42761,North,28
11543,42,Male,35191,South,20
11544,44,Female,75873,South,39
11545,24,Male,70836,North,25
11546,61,Female,30076,South,46
11547,46,Male,43132,East,72
11548,61,Female,17534,West,32
11549,53,Male,40157,South,63
11550,36,Male,36405,North,84
11551,23,Male,46783,South,44
11552,42,Female,32270,West,41
11553,48,Female,14538,South,84
11554,26,Female,38980,South,9
11555,54,Female,75179,West,77
11556,44,Female,37290,West,38
11557,30,Male,88789,East,86
11558,58,Male,33246,South,94
11559,83,Female,51593,North,37
11560,41,Female,56461,North,42
11561,61,Male,29163,North,23
11562,77,Female,16893,North,75
11563,26,Female,71718,West,78
11564,19,Female,71894,South,16
11565,73,Female,77859,East,39
11566,47,Male,33629,North,92
11567,39,Female,57381,West,54
11568,30,Male,50777,South,27
11569,88,Male,48029,West,46
11570,33,Male,42327,East,74
11571,62,Female,65508,East,46
11572,82,Female,102583,North,20
11573,28,Female,55534,South,91
11574,87,Female,53565,South,86
11575,37,Female,36881,West,45
11576,80,Male,63462,West,32
11577,29,Female,10000,West,32
11578,79,Male,43350,South,49
11579,59,Female,57289,South,47
11580,86,Male,54911,North,40
11581,75,Male,48082,East,5
11582,22,Male,13146,East,62
11583,44,Female,79928,North,9
11584,45,Male,54593,East,71
11585,43,Male,49538,East,18
11586,66,Female,75175,West,46
11587,38,Male,74180,North,1
11588,18,Female,45709,North,6
11589,75,Female,44821,East,78
11590,72,Female,59462,North,88
11591,43,Male,74691,West,81
11592,42,Male,69720,West,81
11593,50,Male,30679,South,21
11594,89,Male,28266,South,35
11595,86,Male,32726,West,58
11596,23,Female,60967,West,49
11597,40,Female,42316,East,98
11598,47,Male,59937,North,77
11599,71,Male,24064,South,14
11600,28,Female,33457,West,68
11601,48,Male,59823,North,88
11602,23,Female,19063,West,6
11603,28,Male,85599,West,20
11604,29,Female,72214,West,96
11605,83,Female,77702,East,23
11606,70,Female,65375,East,14
11607,53,Male,12546,North,86
11608,34,Male,72480,North,81
11609,45,Female,64545,North,51
11610,39,Female,43285,South,2
11611,24,Female,40966,East,49
11612,32,Female,65623,East,7
11613,28,Male,18297,South,99
11614,41,Male,68382,South,50
11615,84,Male,37115,South,14
11616,47,Female,53286,East,20
11617,87,Male,53998,North,92
11618,83,Male,22939,North,13
11619,78,Female,17689,East,57
11620,58,Female,54995,West,49
11621,68,Female,48982,East,71
11622,61,Female,55600,North,67
11623,30,Female,29710,South,5
11624,29,Male,67517,West,53
11625,26,Male,74244,South,52
11626,65,Female,44471,East,97
11627,66,Male,26885,East,46
11628,70,Male,38683,East,59
11629,73,Male,55825,West,9
11630,57,Female,58956,East,53
11631,41,Male,89030,North,91
11632,89,Male,66464,West,15
11633,50,Male,44948,North,98
11634,40,Male,60635,East,82
11635,71,Female,56601,North,4
11636,70,Female,50972,South,34
11637,66,Female,83258,South,62
11638,66,Female,37461,East,85
11639,77,Male,62011,South,82
11640,82,Female,61643,East,52
11641,49,Male,86344,North,36
11642,38,Female,10000,West,99
11643,35,Male,74313,East,58
11644,77,Female,27836,South,71
11645,30,Male,19391,West,98
11646,41,Male,31024,East,46
11647,47,Female,20412,West,37
11648,19,Female,73727,North,66
11649,42,Female,82301,North,41
11650,67,Female,35907,West,80
11651,31,Male,45827,East,28
11652,23,Female,72612,West,54
11653,47,Male,83418,South,30
11654,47,Female,53011,East,31
11655,55,Female,41225,West,8
11656,75,Female,21604,East,99
11657,58,Male,26033,South,71
11658,74,Male,82576,East,82
11659,53,Male,26245,West,48
11660,81,Male,57834,West,58
11661,33,Male,45169,West,85
11662,89,Female,43101,North,4
11663,31,Male,18955,North,96
11664,48,Female,45561,South,80
11665,83,Male,82644,North,18
11666,85,Male,49768,North,98
11667,82,Female,61323,South,22
11668,72,Female,20598,East,27
11669,57,Female,47749,East,76
11670,42,Male,46293,South,32
11671,42,Male,47563,South,71
11672,20,Female,58616,West,40
11673,86,Female,54885,East,61
11674,43,Female,30310,North,74
11675,57,Male,35387,West,36
11676,55,Female,50014,East,10
11677,55,Female,92427,North,71
11678,85,Female,34974,North,3
11679,24,Male,40710,South,76
11680,47,Female,43388,North,96
11681,36,Female,56624,South,63
11682,52,Female,69264,North,94
11683,50,Male,57762,East,10
11684,50,Female,29272,North,21
11685,55,Female,62581,East,38
11686,27,Female,80349,South,20
11687,74,Female,50872,West,15
11688,45,Female,44779,South,21
11689,55,Female,85029,West,95
11690,33,Male,23770,North,19
11691,38,Male,52668,East,8
11692,23,Female,57015,North,42
11693,58,Male,55896,South,22
11694,32,Female,62832,East,76
11695,20,Female,26483,South,17
11696,60,Female,44637,West,12
11697,64,Female,42377,South,95
11698,31,Male,27626,North,63
11699,83,Male,21069,North,72
11700,46,Male,75316,North,59
11701,21,Female,53241,West,48
11702,43,Female,31169,North,82
11703,29,Male,31232,South,27
11704,19,Male,49293,West,64
11705,34,Male,68209,South,63
11706,52,Female,32363,East,43
11707,27,Female,61156,North,70
11708,60,Female,78924,East,28
11709,38,Female,60872,North,29
11710,32,Female,33893,West,18
11711,52,Male,47790,West,46
11712,77,Male,43990,East,87
11713,61,Female,40501,East,57
11714,22,Female,49564,North,10
11715,35,Male,39644,West,52
11716,38,Male,31217,North,27
11717,89,Female,59261,South,18
11718,68,Male,68835,South,41
11719,58,Female,70642,North,53
11720,41,Female,29539,North,13
11721,41,Male,70164,North,23
11722,55,Female,81862,North,51
11723,61,Male,29019,East,40
11724,74,Male,32129,East,87
11725,76,Male,24833,East,40
11726,51,Female,28040,East,50
11727,40,Female,78588,South,29
11728,60,Male,31911,North,74
11729,57,Female,64307,East,94
11730,64,Male,19135,East,22
11731,58,Female,22745,West,58
11732,64,Female,34034,West,95
11733,37,Female,61634,North,42
11734,82,Male,46039,East,23
11735,85,Male,48622,East,68
11736,41,Male,34255,South,2
11737,53,Male,39063,East,78
11738,62,Female,27109,North,40
11739,19,Male,63721,West,26
11740,45,Male,56942,West,22
11741,43,Male,43968,East,46
11742,40,Female,43322,South,82
11743,53,Female,55420,South,72
11744,23,Male,68993,North,75
11745,52,Male,37190,South,60
11746,55,Female,63502,East,80
11747,52,Male,37217,North,15
11748,70,Female,45380,East,47
11749,55,Female,46081,North,83
11750,76,Male,72298,South,60
11751,60,Male,40301,South,72
11752,21,Male,10000,East,17
11753,22,Female,30643,West,18
11754,85,Female,88890,South,66
11755,62,Male,16931,West,37
11756,42,Male,12414,East,24
11757,28,Female,66178,South,81
11758,46,Male,63797,South,15
11759,51,Male,42674,West,51
11760,31,Female,60561,East,24
11761,41,Female,41196,West,23
11762,76,Male,30531,South,91
11763,56,Male,84002,North,86
11764,43,Female,36600,South,47
11765,60,Male,23021,West,62
11766,53,Female,16297,North,77
11767,56,Female,76207,West,63
11768,78,Male,53442,North,12
11769,33,Female,66792,North,99
11770,76,Male,87193,West,92
11771,23,Female,39822,West,10
11772,73,Female,92404,North,74
11773,25,Female,47570,North,55
11774,44,Female,51481,South,45
11775,88,Male,77950,West,88
11776,44,Male,50822,South,92
11777,63,Male,66731,East,37
11778,58,Female,40378,West,9
11779,42,Female,57992,East,99
11780,35,Male,78020,East,56
11781,29,Male,62003,West,49
11782,68,Male,41760,East,66
11783,56,Female,51598,North,58
11784,27,Male,41880,South,53
11785,71,Female,48442,North,23
11786,46,Male,80142,East,12
11787,58,Male,52658,North,85
11788,26,Male,67177,West,29
11789,80,Male,60024,East,27
11790,54,Male,75999,West,70
11791,31,Male,29095,East,20
11792,89,Male,54148,East,54
11793,56,Male,87133,West,48
11794,57,Female,36872,East,56
11795,71,Female,93770,South,22
11796,20,Female,33082,West,23
11797,72,Male,44525,East,34
11798,50,Female,66155,South,4
11799,88,Male,53043,South,96
11800,36,Male,10000,East,16
11801,51,Male,58183,South,68
11802,67,Male,52709,East,28
11803,64,Male,39171,East,92
11804,63,Male,44960,East,22
11805,73,Male,10000,East,8
11806,74,Male,39026,South,90
11807,68,Female,64588,North,94
11808,71,Female,53454,West,53
11809,45,Female,70230,North,9
11810,36,Male,87175,East,90
11811,44,Male,33514,East,42
11812,65,Female,32204,East,54
11813,36,Male,69013,North,75
11814,68,Female,46893,West,25
11815,24,Female,46357,North,98
11816,46,Male,104088,West,91
11817,60,Male,74971,East,10
11818,86,Female,53183,South,79
11819,75,Male,60244,South,69
11820,25,Male,54263,North,12
11821,59,Female,23722,South,8
11822,59,Female,57066,South,70
11823,30,Female,47217,West,88
11824,43,Male,36907,East,1
11825,35,Female,42383,South,25
11826,59,Male,25000,East,45
11827,68,Male,19231,East,47
11828,33,Female,36138,East,11
11829,20,Male,33258,East,62
11830,62,Female,88435,South,87
11831,39,Female,78080,North,36
11832,40,Male,40905,South,40
11833,76,Female,60595,North,71
11834,79,Female,49875,North,91
11835,85,Female,39367,East,85
11836,71,Female,31207,South,5
11837,74,Male,43628,West,97
11838,40,Female,40343,North,57
11839,77,Male,46891,North,16
11840,72,Female,91087,South,11
11841,80,Female,48137,West,54
11842,73,Female,25122,West,32
11843,72,Female,45964,North,50
11844,42,Female,73295,South,88
11845,43,Female,90777,West,73
11846,66,Female,22939,East,62
11847,80,Male,50867,West,7
11848,62,Male,57195,North,92
11849,56,Male,70119,East,60
11850,82,Female,46520,West,87
11851,86,Male,50163,West,39
11852,73,Male,41622,West,77
11853,26,Male,23925,North,51
11854,87,Male,68895,East,7
11855,45,Male,30995,North,85
11856,62,Male,18603,West,39
11857,43,Male,40643,South,77
11858,45,Female,16423,East,36
11859,57,Male,41916,South,12
11860,32,Female,40808,North,72
11861,23,Female,48169,East,53
11862,44,Male,40445,East,61
11863,55,Male,51112,West,23
11864,85,Female,87502,North,98
11865,81,Male,10000,West,23
11866,47,Female,80578,West,29
11867,20,Male,21236,North,50
11868,79,Female,59027,West,24
11869,29,Female,75408,North,22
11870,47,Female,46148,South,12
11871,55,Female,54051,West,80
11872,77,Female,64700,East,65
11873,55,Female,70932,East,30
11874,32,Female,26575,South,36
11875,35,Male,58379,East,42
11876,69,Male,48776,South,24
11877,46,Male,59913,South,39
11878,77,Female,59798,West,38
11879,38,Male,48781,North,32
11880,34,Male,50219,South,58
11881,35,Female,60828,East,54
11882,74,Male,41073,East,32
11883,54,Female,65163,North,76
11884,77,Female,35231,West,10
11885,55,Female,89670,East,57
11886,29,Female,59784,West,76
11887,18,Female,55081,South,77
11888,75,Female,38643,East,79
11889,20,Male,47635,South,30
11890,80,Male,58595,East,53
11891,38,Male,74815,East,77
11892,40,Female,27076,North,48
11893,26,Female,23128,South,43
11894,72,Male,40772,North,1
11895,36,Female,41961,North,82
11896,79,Female,41146,North,39
11897,56,Male,59556,North,12
11898,44,Male,54663,West,50
11899,63,Female,45390,West,9
11900,51,Female,77234,West,49
11901,50,Male,96011,South,4
11902,67,Female,60950,West,91
11903,37,Male,58885,South,92
11904,57,Female,51516,East,24
11905,75,Male,27678,West,68
11906,48,Female,69807,East,60
11907,55,Female,45305,West,28
11908,62,Female,48844,North,52
11909,58,Female,52737,West,20
11910,26,Male,25974,South,63
11911,26,Female,76335,East,93
11912,80,Male,66808,North,97
11913,39,Male,33596,West,30
11914,33,Female,29138,North,67
11915,49,Male,34254,East,19
11916,83,Male,33997,South,21
11917,31,Female,27522,West,40
11918,55,Female,56286,East,21
11919,25,Female,56068,East,84
11920,38,Female,25098,South,55
11921,73,Female,90853,East,33
11922,63,Female,29941,North,38
11923,60,Female,10000,West,9
11924,63,Male,62826,East,50
11925,65,Female,49747,West,95
11926,87,Male,42254,West,32
11927,48,Female,52736,South,41
11928,50,Female,49043,West,23
11929,61,Male,63971,South,87
