account_id,customer_id,account_type,balance,account_status
12300,7847,Checking,15281,Active
12301,16238,Credit Card,0,Active
12302,11605,Savings,0,Active
12303,12005,Checking,7543,Active
12304,16937,Checking,0,Inactive
12305,8166,Checking,11858,Active
12306,2985,Savings,14290,Active
12307,10908,Savings,6822,Active
12308,9899,Checking,15367,Active
12309,16832,Checking,13705,Inactive
12310,19590,Credit Card,0,Active
12311,3906,Credit Card,0,Active
12312,895,Savings,0,Active
12313,8819,Savings,11082,Active
12314,1951,Credit Card,0,Active
12315,859,Savings,2611,Active
12316,9993,Checking,15472,Active
12317,11521,Checking,695,Active
12318,18447,Checking,1522,Active
12319,11665,Checking,1373,Active
12320,8704,Savings,0,Active
12321,17506,Savings,124,Active
12322,14261,Credit Card,17189,Active
12323,14622,Checking,0,Active
12324,4860,Credit Card,8486,Inactive
12325,4839,Credit Card,12671,Active
12326,11474,Savings,16731,Active
12327,14103,Credit Card,21135,Inactive
12328,17879,Credit Card,2856,Active
12329,11491,Checking,10744,Active
12330,9417,Checking,7986,Active
12331,6091,Savings,18651,Inactive
12332,2113,Savings,4710,Active
12333,4862,Checking,19848,Active
12334,7023,Savings,13390,Active
12335,3551,Credit Card,816,Active
12336,17422,Checking,0,Active
12337,15908,Credit Card,795,Active
12338,827,Checking,1993,Active
12339,3552,Savings,0,Active
12340,17553,Checking,5647,Active
12341,1400,Checking,4043,Active
12342,10850,Savings,0,Active
12343,3450,Checking,0,Closed
12344,12709,Credit Card,9609,Active
12345,1498,Savings,8696,Active
12346,18079,Savings,0,Active
12347,6364,Checking,0,Active
12348,19236,Credit Card,12908,Inactive
12349,18304,Checking,0,Active
12350,15446,Checking,12343,Active
12351,14563,Savings,19630,Active
12352,2076,Checking,14108,Inactive
12353,7788,Checking,0,Inactive
12354,19840,Credit Card,0,Active
12355,19990,Savings,101,Active
12356,19378,Savings,5897,Active
12357,5458,Checking,6619,Inactive
12358,2117,Checking,0,Active
12359,3325,Checking,14816,Active
12360,11229,Savings,11101,Active
12361,11787,Savings,3624,Active
12362,18648,Savings,372,Active
12363,14118,Checking,8352,Active
12364,19899,Savings,2557,Active
12365,19629,Savings,5635,Active
12366,7980,Savings,7046,Active
12367,19225,Savings,0,Active
12368,19068,Savings,26477,Closed
12369,12180,Savings,0,Active
12370,19126,Checking,0,Active
12371,7159,Checking,0,Active
12372,17403,Credit Card,2769,Active
12373,19619,Savings,19892,Active
12374,15096,Checking,0,Closed
12375,12804,Credit Card,6400,Active
12376,13277,Checking,15016,Active
12377,13650,Credit Card,0,Inactive
12378,1373,Checking,6718,Active
12379,16053,Checking,8592,Active
12380,3592,Savings,17826,Active
12381,632,Savings,6246,Active
12382,9531,Savings,8822,Active
12383,14739,Credit Card,0,Active
12384,3756,Checking,12326,Active
12385,17186,Savings,21329,Active
12386,6743,Checking,15297,Active
12387,11522,Savings,2185,Active
12388,3260,Checking,3661,Active
12389,11182,Savings,4961,Active
12390,12303,Savings,24909,Active
12391,19555,Savings,20135,Active
12392,11632,Savings,0,Active
12393,2432,Checking,0,Active
12394,8455,Checking,16669,Inactive
12395,7357,Checking,2812,Active
12396,10531,Savings,9486,Active
12397,1605,Checking,8546,Active
12398,19633,Credit Card,19691,Active
12399,16223,Checking,0,Inactive
12400,2540,Checking,9295,Active
12401,1646,Savings,19730,Active
12402,18189,Savings,27794,Active
12403,15040,Savings,10612,Active
12404,18979,Checking,0,Closed
12405,19042,Savings,3979,Inactive
12406,5027,Credit Card,1735,Active
12407,8933,Checking,16276,Closed
12408,16618,Savings,10664,Active
12409,7303,Checking,12950,Active
12410,6116,Savings,6276,Active
12411,17703,Credit Card,8449,Active
12412,9557,Checking,4017,Active
12413,1743,Checking,3873,Inactive
12414,6649,Savings,0,Inactive
12415,7053,Savings,5988,Active
12416,17364,Credit Card,13265,Active
12417,10483,Checking,11631,Inactive
12418,3170,Checking,7220,Active
12419,1890,Savings,5027,Active
12420,7289,Checking,0,Active
12421,6117,Savings,2294,Inactive
12422,759,Savings,16525,Active
12423,4862,Checking,11102,Active
12424,8962,Savings,4857,Active
12425,13274,Checking,14897,Active
12426,15960,Checking,20231,Active
12427,19276,Savings,11671,Active
12428,19156,Savings,11358,Closed
12429,9027,Checking,0,Active
12430,3343,Checking,12531,Active
12431,8235,Savings,5113,Active
12432,9290,Savings,4038,Closed
12433,15999,Checking,14497,Active
12434,6679,Credit Card,2785,Active
12435,5735,Checking,0,Active
12436,4032,Credit Card,16441,Active
12437,3402,Checking,7253,Active
12438,8629,Savings,0,Inactive
12439,12264,Savings,5425,Active
12440,12605,Checking,8761,Active
12441,3708,Checking,0,Active
12442,16921,Savings,2800,Active
12443,8153,Checking,4749,Inactive
12444,2995,Savings,0,Active
12445,2837,Savings,22288,Active
12446,16967,Checking,21526,Active
12447,7152,Savings,6449,Active
12448,2410,Savings,7501,Inactive
12449,9042,Savings,7781,Inactive
12450,5330,Credit Card,0,Active
12451,16779,Checking,10392,Active
12452,13984,Checking,0,Active
12453,7033,Checking,0,Active
12454,6063,Savings,4410,Active
12455,7597,Savings,3409,Active
12456,8929,Credit Card,21605,Active
12457,3286,Savings,0,Active
12458,614,Credit Card,2885,Inactive
12459,8542,Credit Card,1495,Active
12460,18680,Checking,0,Active
12461,17341,Savings,0,Active
12462,3446,Checking,0,Active
12463,3577,Checking,7442,Active
12464,4085,Credit Card,0,Active
12465,19950,Savings,27820,Active
12466,17376,Checking,3504,Active
12467,1425,Checking,29117,Active
12468,8413,Savings,0,Inactive
12469,17899,Credit Card,0,Inactive
12470,9812,Savings,10086,Active
12471,16596,Checking,0,Active
12472,17672,Savings,0,Inactive
12473,16529,Credit Card,0,Active
12474,608,Credit Card,1865,Active
12475,7638,Savings,17989,Active
12476,4635,Credit Card,6759,Active
12477,5178,Savings,3808,Active
12478,9317,Checking,2057,Active
12479,17331,Checking,19468,Inactive
12480,2735,Checking,2903,Active
12481,6962,Checking,0,Active
12482,18778,Credit Card,2570,Active
12483,16031,Savings,6296,Active
12484,18143,Checking,0,Closed
12485,6424,Checking,0,Active
12486,14660,Credit Card,1986,Active
12487,19950,Savings,11532,Active
12488,462,Savings,0,Inactive
12489,14413,Checking,0,Inactive
12490,18839,Credit Card,13670,Active
12491,12417,Checking,12518,Active
12492,2298,Savings,1770,Active
12493,6171,Savings,262,Active
12494,849,Savings,0,Active
12495,14729,Checking,7000,Active
12496,8219,Credit Card,1463,Active
12497,18778,Checking,23274,Active
12498,6037,Savings,11348,Active
12499,13675,Credit Card,16449,Active
12500,17840,Checking,0,Active
12501,4932,Savings,8847,Closed
12502,13738,Checking,5464,Active
12503,6381,Savings,0,Active
12504,15563,Checking,1076,Active
12505,8581,Credit Card,0,Active
12506,5152,Checking,17062,Active
12507,6992,Credit Card,0,Active
12508,17986,Credit Card,5971,Inactive
12509,18723,Savings,11377,Active
12510,17160,Checking,17509,Active
12511,14233,Checking,21552,Active
12512,17060,Savings,11512,Inactive
12513,10129,Savings,8392,Active
12514,19135,Savings,20586,Active
12515,5874,Checking,915,Closed
12516,2624,Savings,0,Inactive
12517,18650,Savings,5557,Closed
12518,17493,Savings,0,Active
12519,5826,Savings,0,Active
12520,7386,Credit Card,9495,Closed
12521,3273,Savings,4405,Active
12522,6645,Checking,0,Active
12523,15072,Savings,5827,Active
12524,3641,Savings,8867,Active
12525,12221,Checking,0,Inactive
12526,6659,Checking,10553,Active
12527,11396,Checking,3850,Active
12528,13567,Savings,12559,Active
12529,2225,Checking,7190,Active
12530,6235,Credit Card,0,Active
12531,8943,Checking,11039,Active
12532,11290,Checking,11243,Inactive
12533,13082,Credit Card,0,Active
12534,8062,Checking,859,Active
12535,4983,Checking,466,Closed
12536,5529,Credit Card,0,Active
12537,6700,Checking,0,Active
12538,15873,Checking,12275,Active
12539,19620,Savings,10096,Inactive
12540,19807,Savings,13861,Active
12541,10611,Checking,3554,Active
12542,16662,Credit Card,16672,Active
12543,10852,Checking,0,Active
12544,7661,Savings,9131,Active
12545,7536,Checking,14895,Active
12546,16095,Checking,0,Active
12547,471,Savings,708,Inactive
12548,18774,Savings,0,Active
12549,7481,Checking,12668,Active
12550,12611,Savings,0,Inactive
12551,13365,Savings,5025,Active
12552,3772,Checking,497,Closed
12553,6924,Checking,0,Active
12554,2602,Savings,1878,Active
12555,640,Checking,8170,Active
12556,13273,Savings,5981,Active
12557,7856,Savings,0,Active
12558,18631,Savings,8885,Inactive
12559,5323,Savings,8407,Active
12560,4289,Savings,15704,Closed
12561,18126,Credit Card,0,Active
12562,16303,Savings,15493,Active
12563,7140,Credit Card,0,Active
12564,18984,Checking,0,Closed
12565,19525,Savings,10928,Active
12566,6822,Credit Card,11163,Active
12567,4166,Checking,13753,Closed
12568,12110,Savings,0,Active
12569,8932,Savings,0,Active
12570,16175,Savings,0,Active
12571,8942,Checking,3547,Active
12572,16896,Credit Card,13436,Active
12573,18508,Savings,0,Active
12574,4136,Savings,8754,Closed
12575,18712,Credit Card,7830,Active
12576,11794,Savings,458,Active
12577,17018,Savings,12671,Active
12578,12363,Credit Card,16987,Active
12579,2798,Checking,16076,Active
12580,14041,Savings,3378,Inactive
12581,16115,Savings,9915,Active
12582,14077,Checking,2306,Active
12583,6483,Savings,1925,Active
12584,10692,Savings,2582,Active
12585,12222,Savings,0,Active
12586,14087,Checking,0,Active
12587,18898,Savings,0,Active
12588,2319,Credit Card,9354,Closed
12589,9840,Checking,13471,Active
12590,16207,Credit Card,0,Active
12591,17769,Credit Card,0,Active
12592,11428,Savings,0,Active
12593,3131,Checking,3432,Closed
12594,7751,Checking,5871,Active
12595,9625,Checking,4219,Inactive
12596,14357,Checking,19967,Active
12597,3505,Checking,0,Active
12598,12808,Savings,0,Active
12599,14933,Checking,0,Inactive
12600,12713,Savings,1032,Active
12601,19480,Savings,18792,Active
12602,932,Checking,10649,Active
12603,13570,Credit Card,3569,Inactive
12604,16377,Credit Card,15840,Inactive
12605,5630,Savings,3515,Active
12606,18009,Checking,331,Active
12607,10759,Savings,6555,Active
12608,18216,Checking,0,Active
12609,11147,Savings,0,Active
12610,18333,Credit Card,20893,Active
12611,10751,Savings,9845,Active
12612,10249,Checking,11920,Active
12613,4062,Checking,979,Active
12614,7049,Checking,3246,Inactive
12615,7323,Savings,19240,Active
12616,9271,Savings,0,Active
12617,10275,Checking,7429,Active
12618,5851,Checking,15631,Active
12619,17832,Savings,0,Active
12620,11020,Credit Card,0,Inactive
12621,13823,Checking,0,Closed
12622,17096,Savings,4633,Active
12623,19388,Savings,3524,Inactive
12624,1766,Savings,0,Active
12625,4003,Credit Card,7145,Active
12626,12078,Savings,1258,Active
12627,5806,Checking,1960,Active
12628,17069,Savings,16241,Inactive
12629,10665,Savings,6465,Active
12630,1391,Savings,10394,Active
12631,11631,Credit Card,6737,Active
12632,857,Credit Card,0,Inactive
12633,10427,Savings,4708,Active
12634,87,Savings,0,Active
12635,2046,Savings,5309,Active
12636,3230,Savings,15208,Active
12637,17217,Savings,0,Active
12638,3034,Checking,0,Active
12639,14505,Checking,12911,Closed
12640,7158,Checking,1942,Active
12641,2900,Savings,0,Active
12642,3063,Checking,0,Active
12643,5443,Checking,924,Active
12644,7697,Checking,5818,Active
12645,12114,Checking,12649,Active
12646,5512,Checking,15537,Inactive
12647,6593,Savings,1713,Active
12648,6204,Checking,9388,Active
12649,15879,Savings,8028,Active
12650,3716,Checking,4880,Inactive
12651,13843,Checking,19875,Active
12652,11910,Savings,0,Inactive
12653,16250,Checking,0,Active
12654,538,Savings,1726,Active
12655,13285,Savings,9117,Active
12656,18806,Checking,23486,Closed
12657,9619,Checking,4696,Active
12658,605,Credit Card,9156,Inactive
12659,10901,Checking,4802,Inactive
12660,3589,Checking,13783,Active
12661,401,Checking,0,Inactive
12662,9126,Credit Card,4291,Active
12663,17064,Checking,0,Active
12664,7835,Checking,0,Inactive
12665,17250,Savings,0,Active
12666,15038,Savings,0,Active
12667,13305,Savings,2652,Active
12668,18886,Savings,7641,Active
12669,17951,Checking,24718,Active
12670,2959,Checking,15312,Active
12671,5946,Checking,9784,Inactive
12672,4993,Checking,0,Active
12673,2494,Checking,0,Active
12674,10458,Checking,5702,Active
12675,18182,Checking,17180,Active
12676,17944,Checking,2758,Inactive
12677,3008,Savings,9809,Inactive
12678,7290,Checking,0,Active
12679,10788,Checking,0,Inactive
12680,7673,Checking,2373,Active
12681,16467,Savings,0,Active
12682,2898,Savings,11018,Active
12683,5200,Savings,14476,Active
12684,15377,Savings,12215,Active
12685,3083,Savings,0,Active
12686,6916,Checking,3773,Active
12687,13690,Credit Card,0,Active
12688,1098,Credit Card,0,Active
12689,19162,Checking,0,Active
12690,621,Checking,11966,Active
12691,8359,Checking,16947,Active
12692,14147,Savings,0,Active
12693,18513,Savings,0,Active
12694,2158,Credit Card,8536,Active
12695,2076,Savings,3657,Active
12696,4993,Checking,4673,Inactive
12697,5668,Checking,0,Closed
12698,4057,Savings,10928,Closed
12699,3425,Checking,0,Active
12700,18994,Savings,12229,Active
12701,18765,Savings,4921,Closed
12702,4007,Checking,3920,Closed
12703,11392,Checking,22186,Closed
12704,17074,Checking,5716,Active
12705,7319,Credit Card,5158,Inactive
12706,8885,Savings,53,Active
12707,1674,Savings,988,Closed
12708,8002,Savings,20436,Active
12709,6570,Credit Card,18519,Active
12710,17498,Checking,3185,Active
12711,14046,Checking,26318,Active
12712,17829,Checking,0,Active
12713,14802,Savings,10181,Active
12714,1796,Savings,8857,Active
12715,1307,Savings,0,Inactive
12716,10039,Savings,8978,Active
12717,13804,Savings,0,Active
12718,6753,Credit Card,17693,Active
12719,13063,Savings,7642,Active
12720,19645,Savings,3435,Active
12721,6212,Checking,2900,Active
12722,6170,Savings,9074,Active
12723,6347,Checking,0,Active
12724,2082,Credit Card,12362,Active
12725,8827,Savings,2057,Active
12726,10217,Savings,0,Active
12727,8169,Checking,0,Active
12728,18626,Checking,8286,Active
12729,13529,Savings,0,Active
12730,18317,Checking,1190,Active
12731,16017,Checking,22272,Active
12732,6992,Savings,0,Active
12733,13654,Checking,0,Active
12734,12203,Savings,851,Active
12735,11719,Savings,0,Active
12736,770,Checking,16591,Active
12737,19329,Savings,0,Active
12738,8211,Credit Card,0,Active
12739,13968,Savings,14746,Inactive
12740,14370,Savings,68,Active
12741,13512,Savings,19323,Active
12742,14810,Checking,0,Active
12743,11019,Checking,0,Active
12744,16074,Credit Card,0,Active
12745,2372,Checking,0,Inactive
12746,17331,Credit Card,0,Active
12747,689,Checking,4846,Active
12748,3297,Checking,11662,Inactive
12749,9398,Savings,16642,Inactive
12750,2125,Credit Card,6878,Active
12751,7107,Checking,14387,Inactive
12752,3526,Checking,0,Active
12753,9486,Savings,9991,Inactive
12754,15172,Checking,0,Inactive
12755,8831,Savings,445,Active
12756,13402,Checking,16768,Closed
12757,1100,Credit Card,0,Active
12758,13501,Savings,2772,Active
12759,7994,Savings,17367,Active
12760,3036,Savings,8538,Active
12761,12006,Checking,0,Inactive
12762,11001,Checking,15408,Active
12763,18248,Checking,17285,Active
12764,14508,Credit Card,0,Active
12765,1119,Checking,18097,Inactive
12766,3296,Savings,7208,Active
12767,5892,Savings,5778,Active
12768,18972,Credit Card,0,Active
12769,9351,Credit Card,14035,Active
12770,19081,Checking,11182,Active
12771,12307,Checking,12920,Active
12772,18064,Savings,11059,Active
12773,2150,Savings,6824,Active
12774,14813,Checking,0,Inactive
12775,1334,Savings,16260,Active
12776,5402,Checking,0,Inactive
12777,1058,Savings,18308,Active
12778,16649,Savings,6941,Inactive
12779,1912,Checking,0,Inactive
12780,6839,Checking,0,Active
12781,14140,Checking,612,Active
12782,19859,Savings,19761,Active
12783,17703,Savings,2909,Active
12784,1303,Savings,11374,Active
12785,13881,Checking,19784,Active
12786,13421,Savings,9973,Active
12787,649,Credit Card,0,Active
12788,1785,Savings,3124,Active
12789,16198,Checking,0,Active
12790,2830,Checking,1835,Active
12791,8977,Credit Card,0,Active
12792,15996,Savings,0,Active
12793,10692,Checking,9788,Active
12794,11288,Checking,0,Active
12795,18957,Checking,4998,Active
12796,5691,Credit Card,0,Active
12797,5158,Checking,17211,Active
12798,14177,Checking,6184,Active
12799,19089,Savings,18002,Active
12800,10705,Credit Card,3306,Active
12801,11408,Checking,0,Active
12802,2631,Checking,0,Active
12803,15338,Savings,2610,Active
12804,14767,Checking,8101,Active
12805,8268,Savings,1222,Active
12806,23,Credit Card,7312,Active
12807,9704,Credit Card,0,Active
12808,14960,Savings,1216,Inactive
12809,9466,Savings,19395,Active
12810,2982,Checking,0,Active
12811,12318,Savings,0,Active
12812,4630,Checking,12614,Closed
12813,17532,Savings,0,Active
12814,13763,Checking,21120,Active
12815,11880,Savings,3382,Active
12816,10792,Savings,5923,Active
12817,3557,Checking,0,Active
12818,19556,Checking,11554,Active
12819,7137,Checking,0,Closed
12820,13926,Savings,7804,Active
12821,17073,Checking,13687,Active
12822,15165,Savings,15336,Inactive
12823,12912,Credit Card,10026,Active
12824,16054,Savings,2081,Active
12825,12670,Checking,28995,Active
12826,19168,Checking,0,Active
12827,2325,Savings,6271,Active
12828,13331,Checking,0,Active
12829,1692,Savings,1649,Inactive
12830,17242,Checking,1051,Active
12831,6931,Credit Card,2373,Inactive
12832,6405,Savings,0,Inactive
12833,11757,Checking,6622,Inactive
12834,15895,Checking,17811,Active
12835,13563,Credit Card,0,Active
12836,4945,Savings,24224,Active
12837,2059,Checking,9605,Active
12838,15869,Checking,7508,Active
12839,8304,Checking,0,Active
12840,6568,Checking,11409,Active
12841,8086,Savings,2072,Active
12842,11872,Savings,15048,Active
12843,19722,Checking,16513,Active
12844,17319,Savings,1517,Active
12845,10236,Savings,0,Active
12846,10854,Savings,0,Active
12847,7031,Credit Card,2959,Active
12848,12151,Savings,13384,Active
12849,19014,Checking,3916,Active
12850,12003,Savings,0,Inactive
12851,459,Checking,0,Closed
12852,12050,Checking,4665,Active
12853,10977,Credit Card,10936,Active
12854,16425,Checking,0,Active
12855,11469,Savings,0,Active
12856,15975,Credit Card,14305,Active
12857,17856,Savings,0,Active
12858,11822,Savings,16028,Active
12859,14745,Checking,17324,Active
12860,4932,Checking,16819,Active
12861,7965,Checking,10833,Active
12862,4888,Checking,11174,Inactive
12863,2133,Savings,13934,Active
12864,17978,Checking,10832,Active
12865,12009,Savings,0,Active
12866,16101,Savings,5435,Active
12867,12585,Savings,0,Active
12868,330,Savings,12301,Active
12869,15243,Credit Card,3337,Active
12870,7043,Credit Card,0,Active
12871,1201,Credit Card,17481,Active
12872,15276,Savings,26755,Inactive
12873,390,Checking,0,Active
12874,12080,Checking,0,Active
12875,18393,Checking,0,Active
12876,15003,Checking,0,Active
12877,8019,Savings,9340,Inactive
12878,342,Credit Card,8072,Active
12879,3276,Savings,0,Inactive
12880,19010,Credit Card,8492,Inactive
12881,13582,Savings,0,Closed
12882,2282,Checking,12158,Active
12883,11610,Savings,17230,Active
12884,19643,Savings,10113,Active
12885,10311,Checking,7950,Active
12886,18800,Credit Card,2594,Inactive
12887,12080,Checking,11938,Active
12888,16356,Savings,25193,Active
12889,17237,Checking,6723,Closed
12890,18652,Savings,0,Closed
12891,2935,Savings,0,Active
12892,10662,Savings,4415,Active
12893,17027,Savings,13312,Active
12894,17526,Checking,17779,Closed
12895,8348,Savings,7073,Active
12896,14774,Checking,8288,Active
12897,8022,Savings,1826,Active
12898,7595,Checking,7746,Active
12899,9633,Savings,4204,Active
12900,6797,Checking,6165,Inactive
12901,505,Savings,0,Active
12902,12027,Checking,0,Active
12903,7405,Savings,13793,Inactive
12904,10085,Checking,0,Active
12905,9861,Credit Card,7547,Active
12906,10468,Checking,11519,Active
12907,11496,Checking,0,Active
12908,5058,Checking,0,Active
12909,8492,Checking,0,Active
12910,19883,Savings,5062,Closed
12911,19646,Savings,15015,Active
12912,4441,Checking,13612,Active
12913,645,Checking,29003,Active
12914,7307,Savings,12456,Active
12915,19514,Savings,0,Active
12916,19344,Checking,0,Inactive
12917,17488,Checking,6225,Active
12918,6086,Credit Card,0,Active
12919,9975,Checking,0,Active
12920,16978,Checking,0,Active
12921,5750,Checking,5622,Active
12922,10243,Savings,0,Active
12923,8978,Checking,6950,Active
12924,1646,Savings,1323,Active
12925,647,Checking,0,Active
12926,203,Savings,17293,Active
12927,3375,Savings,15564,Active
12928,5694,Savings,21863,Active
12929,17486,Checking,12490,Active
12930,12823,Savings,5158,Inactive
12931,17563,Checking,2314,Active
12932,13329,Checking,15667,Active
12933,9879,Savings,4268,Active
12934,13952,Credit Card,10284,Active
12935,6529,Savings,0,Active
12936,14939,Checking,9088,Active
12937,7412,Credit Card,12139,Active
12938,15725,Savings,9605,Active
12939,5230,Savings,3357,Active
12940,4050,Savings,1953,Inactive
12941,4920,Credit Card,13724,Active
12942,11204,Credit Card,8947,Inactive
12943,15133,Credit Card,4476,Active
12944,8852,Checking,14422,Active
12945,6870,Credit Card,0,Active
12946,9996,Savings,0,Active
12947,17635,Checking,21771,Active
12948,1294,Checking,0,Closed
12949,15805,Savings,16544,Active
12950,11476,Checking,14545,Active
12951,7935,Checking,14387,Closed
12952,353,Checking,10095,Active
12953,637,Checking,7813,Active
12954,5065,Savings,2169,Active
12955,8783,Checking,15489,Inactive
12956,17333,Savings,1253,Active
12957,10999,Savings,0,Active
12958,6420,Credit Card,0,Active
12959,2874,Checking,155,Active
12960,1871,Checking,11500,Active
12961,7392,Checking,8384,Active
12962,2630,Savings,0,Active
12963,19814,Checking,0,Active
12964,15727,Checking,8794,Active
12965,11709,Savings,0,Active
12966,19083,Savings,9586,Active
12967,10716,Savings,0,Active
12968,17262,Credit Card,0,Active
12969,15289,Savings,26298,Active
12970,15427,Checking,2066,Active
12971,4107,Checking,14120,Active
12972,3836,Savings,0,Active
12973,3767,Checking,8078,Inactive
12974,1643,Credit Card,0,Active
12975,12850,Checking,13159,Active
12976,13967,Savings,0,Closed
12977,14468,Credit Card,0,Active
12978,19691,Savings,0,Active
12979,18238,Checking,11187,Active
12980,14026,Savings,0,Active
12981,12894,Checking,0,Active
12982,15401,Savings,15168,Active
12983,11909,Savings,10205,Active
12984,11592,Checking,17187,Active
12985,6141,Savings,2756,Active
12986,1406,Credit Card,20294,Active
12987,10990,Checking,412,Active
12988,13393,Savings,13119,Active
12989,17895,Savings,0,Active
12990,987,Credit Card,0,Active
12991,18208,Savings,2503,Active
12992,9095,Checking,7142,Active
12993,18262,Savings,0,Active
12994,6322,Checking,7688,Active
12995,17496,Savings,0,Active
12996,8497,Savings,11073,Inactive
12997,12203,Savings,2849,Closed
12998,3527,Savings,10865,Active
12999,6640,Checking,9818,Active
13000,9681,Credit Card,6668,Active
13001,2324,Checking,3468,Active
13002,3547,Credit Card,16386,Active
13003,3373,Savings,4298,Inactive
13004,458,Savings,0,Active
13005,966,Savings,0,Inactive
13006,15605,Checking,11174,Inactive
13007,13356,Credit Card,8352,Active
13008,17726,Credit Card,17850,Active
13009,4204,Checking,20292,Active
13010,2387,Checking,9473,Closed
13011,1443,Checking,0,Active
13012,6556,Savings,10549,Active
13013,16268,Credit Card,15641,Active
13014,17273,Checking,0,Active
13015,61,Savings,1440,Inactive
13016,4658,Savings,0,Active
13017,6220,Savings,10441,Inactive
13018,7396,Checking,20536,Active
13019,15226,Credit Card,12595,Inactive
13020,8036,Savings,0,Active
13021,17639,Checking,0,Inactive
13022,11837,Checking,6264,Inactive
13023,16220,Savings,11388,Active
13024,10739,Savings,19489,Inactive
13025,336,Checking,8527,Active
13026,6582,Savings,0,Active
13027,3139,Savings,2077,Active
13028,2518,Checking,1056,Active
13029,13908,Savings,7045,Active
13030,10436,Checking,11919,Active
13031,13524,Savings,0,Active
13032,16526,Checking,8929,Inactive
13033,3457,Checking,0,Active
13034,9487,Savings,6000,Active
13035,7284,Savings,20684,Active
13036,12377,Checking,6489,Inactive
13037,1293,Savings,0,Active
13038,10721,Credit Card,13774,Closed
13039,4632,Checking,0,Active
13040,5538,Credit Card,18405,Inactive
13041,10635,Checking,0,Active
13042,14014,Savings,0,Active
13043,6169,Savings,22387,Active
13044,5536,Savings,4777,Active
13045,5185,Savings,1574,Active
13046,14795,Savings,6684,Inactive
13047,5142,Checking,0,Active
13048,3660,Checking,7274,Active
13049,7809,Savings,9493,Active
13050,10128,Savings,0,Active
13051,6787,Savings,15861,Active
13052,15717,Checking,0,Active
13053,11870,Checking,3956,Active
13054,5885,Checking,465,Closed
13055,19196,Checking,16924,Active
13056,4323,Credit Card,6832,Active
13057,9652,Credit Card,5584,Active
13058,12575,Checking,4989,Active
13059,3619,Checking,7983,Inactive
13060,19890,Credit Card,13178,Active
13061,7372,Savings,12658,Active
13062,1393,Checking,5681,Active
13063,2014,Checking,11939,Inactive
13064,12249,Credit Card,8181,Active
13065,5655,Savings,0,Active
13066,3665,Credit Card,0,Active
13067,14056,Checking,14651,Active
13068,65,Savings,5967,Closed
13069,6865,Savings,2955,Active
13070,3958,Savings,0,Closed
13071,7162,Checking,12657,Active
13072,13801,Checking,1545,Active
13073,3181,Checking,0,Active
13074,4351,Checking,0,Active
13075,6563,Savings,7399,Active
13076,18495,Savings,0,Active
13077,17455,Savings,0,Closed
13078,123,Checking,3969,Active
13079,8571,Savings,8877,Active
13080,12321,Credit Card,17113,Active
13081,1839,Credit Card,5100,Active
13082,3486,Savings,12186,Active
13083,12231,Checking,0,Active
13084,533,Credit Card,17582,Inactive
13085,19055,Credit Card,0,Inactive
13086,19826,Checking,8880,Inactive
13087,2657,Credit Card,0,Active
13088,19378,Checking,2343,Active
13089,13699,Savings,354,Active
13090,17484,Savings,701,Active
13091,12321,Savings,2056,Active
13092,18392,Savings,21676,Active
13093,15432,Savings,15977,Active
13094,19759,Checking,11084,Active
13095,6949,Savings,1875,Closed
13096,4387,Checking,8049,Active
13097,13090,Savings,0,Active
13098,3873,Checking,8468,Active
13099,2251,Savings,4004,Active
13100,15369,Checking,9925,Active
13101,3690,Savings,369,Active
13102,12431,Credit Card,14818,Active
13103,9308,Credit Card,5504,Active
13104,17694,Credit Card,3090,Active
13105,18801,Savings,12601,Active
13106,14615,Savings,21100,Inactive
13107,1348,Checking,5173,Active
13108,13774,Checking,3140,Inactive
13109,16083,Credit Card,9116,Active
13110,4665,Savings,353,Inactive
13111,429,Credit Card,0,Active
13112,3064,Checking,0,Active
13113,1252,Savings,17849,Active
13114,3858,Savings,19,Active
13115,11883,Credit Card,7448,Inactive
13116,11437,Savings,0,Active
13117,5681,Savings,0,Active
13118,2735,Credit Card,15588,Active
13119,8826,Checking,9411,Active
13120,8809,Savings,6383,Active
13121,3518,Credit Card,0,Active
13122,4564,Savings,6739,Active
13123,14983,Checking,6135,Active
13124,14666,Checking,5325,Active
13125,7522,Checking,0,Active
13126,15447,Checking,12254,Active
13127,18014,Savings,0,Active
13128,4665,Credit Card,2492,Active
13129,2465,Checking,0,Inactive
13130,18914,Savings,4427,Active
13131,15952,Credit Card,0,Active
13132,16536,Savings,6809,Inactive
13133,18400,Credit Card,5423,Active
13134,13840,Checking,5012,Active
13135,369,Savings,0,Closed
13136,13315,Savings,0,Active
13137,17695,Credit Card,4338,Active
13138,5891,Savings,0,Active
13139,6284,Checking,17373,Active
13140,17574,Savings,7815,Active
13141,1886,Checking,13419,Active
13142,11710,Checking,14588,Active
13143,9525,Checking,8288,Inactive
13144,2338,Savings,4206,Closed
13145,16005,Checking,3898,Active
13146,888,Savings,17761,Active
13147,8649,Savings,0,Active
13148,16161,Checking,3586,Inactive
13149,5147,Checking,0,Active
13150,12684,Savings,0,Active
13151,4464,Savings,512,Active
13152,19986,Savings,3230,Active
13153,15530,Savings,3517,Active
13154,6089,Checking,5995,Closed
13155,11550,Checking,7921,Active
13156,16223,Credit Card,6463,Active
13157,18538,Savings,19982,Inactive
